TIME,GEO_NAME,GEO,SE_LEVELS,SE_SECTOR,TONNES PER HECTARE
2010,BE236,Arr. Sint-Niklaas,Severe,Pastures and natural grassland,0
2010,BE24,Prov. Vlaams-Brabant,Total,Agricultural areas (excluding pastures),1.9
2010,BE24,Prov. Vlaams-Brabant,Moderate,Agricultural areas (excluding pastures),6.4
2010,BE24,Prov. Vlaams-Brabant,Severe,Agricultural areas (excluding pastures),12.6
2010,BE24,Prov. Vlaams-Brabant,Total,Pastures and natural grassland,0.7
2010,BE24,Prov. Vlaams-Brabant,Moderate,Pastures and natural grassland,6.3
2010,BE24,Prov. Vlaams-Brabant,Severe,Pastures and natural grassland,0
2010,BE241,Arr. Halle-Vilvoorde,Total,Agricultural areas (excluding pastures),2
2010,BE241,Arr. Halle-Vilvoorde,Moderate,Agricultural areas (excluding pastures),6.3
2010,BE241,Arr. Halle-Vilvoorde,Severe,Agricultural areas (excluding pastures),13.1
2010,BE241,Arr. Halle-Vilvoorde,Total,Pastures and natural grassland,1.1
2010,BE241,Arr. Halle-Vilvoorde,Moderate,Pastures and natural grassland,6.4
2010,BE241,Arr. Halle-Vilvoorde,Severe,Pastures and natural grassland,0
2010,BE242,Arr. Leuven,Total,Agricultural areas (excluding pastures),1.8
2010,BE242,Arr. Leuven,Moderate,Agricultural areas (excluding pastures),6.4
2010,BE242,Arr. Leuven,Severe,Agricultural areas (excluding pastures),12.4
2010,BE242,Arr. Leuven,Total,Pastures and natural grassland,0.5
2010,BE242,Arr. Leuven,Moderate,Pastures and natural grassland,6
2010,BE242,Arr. Leuven,Severe,Pastures and natural grassland,0
2010,BE25,Prov. West-Vlaanderen,Total,Agricultural areas (excluding pastures),1
2010,BE25,Prov. West-Vlaanderen,Moderate,Agricultural areas (excluding pastures),6.3
2010,BE25,Prov. West-Vlaanderen,Severe,Agricultural areas (excluding pastures),13
2010,BE25,Prov. West-Vlaanderen,Total,Pastures and natural grassland,0.4
2010,BE25,Prov. West-Vlaanderen,Moderate,Pastures and natural grassland,5.6
2010,BE25,Prov. West-Vlaanderen,Severe,Pastures and natural grassland,0
2010,BE251,Arr. Brugge,Total,Agricultural areas (excluding pastures),0.7
2010,BE251,Arr. Brugge,Moderate,Agricultural areas (excluding pastures),6.3
2010,BE251,Arr. Brugge,Severe,Agricultural areas (excluding pastures),16
2010,BE251,Arr. Brugge,Total,Pastures and natural grassland,0.3
2010,BE251,Arr. Brugge,Moderate,Pastures and natural grassland,0
2010,BE251,Arr. Brugge,Severe,Pastures and natural grassland,0
2010,BE252,Arr. Diksmuide,Total,Agricultural areas (excluding pastures),0.8
2010,BE252,Arr. Diksmuide,Moderate,Agricultural areas (excluding pastures),6.2
2010,BE252,Arr. Diksmuide,Severe,Agricultural areas (excluding pastures),0
2010,BE252,Arr. Diksmuide,Total,Pastures and natural grassland,0.3
2010,BE252,Arr. Diksmuide,Moderate,Pastures and natural grassland,0
2010,BE252,Arr. Diksmuide,Severe,Pastures and natural grassland,0
2010,BE253,Arr. Ieper,Total,Agricultural areas (excluding pastures),1.5
2010,BE253,Arr. Ieper,Moderate,Agricultural areas (excluding pastures),6.3
2010,BE253,Arr. Ieper,Severe,Agricultural areas (excluding pastures),12.2
2010,BE253,Arr. Ieper,Total,Pastures and natural grassland,0.7
2010,BE253,Arr. Ieper,Moderate,Pastures and natural grassland,5.9
2010,BE253,Arr. Ieper,Severe,Pastures and natural grassland,0
2010,BE254,Arr. Kortrijk,Total,Agricultural areas (excluding pastures),1.4
2010,BE254,Arr. Kortrijk,Moderate,Agricultural areas (excluding pastures),6.4
2010,BE254,Arr. Kortrijk,Severe,Agricultural areas (excluding pastures),14.3
2010,BE254,Arr. Kortrijk,Total,Pastures and natural grassland,0.6
2010,BE254,Arr. Kortrijk,Moderate,Pastures and natural grassland,5.5
2010,BE254,Arr. Kortrijk,Severe,Pastures and natural grassland,0
2010,BE255,Arr. Oostende,Total,Agricultural areas (excluding pastures),0.7
2010,BE255,Arr. Oostende,Moderate,Agricultural areas (excluding pastures),6.3
2010,BE255,Arr. Oostende,Severe,Agricultural areas (excluding pastures),11.7
2010,BE255,Arr. Oostende,Total,Pastures and natural grassland,0.3
2010,BE255,Arr. Oostende,Moderate,Pastures and natural grassland,0
2010,BE255,Arr. Oostende,Severe,Pastures and natural grassland,0
2010,BE256,Arr. Roeselare,Total,Agricultural areas (excluding pastures),1
2010,BE256,Arr. Roeselare,Moderate,Agricultural areas (excluding pastures),6.1
2010,BE256,Arr. Roeselare,Severe,Agricultural areas (excluding pastures),0
2010,BE256,Arr. Roeselare,Total,Pastures and natural grassland,0.5
2010,BE256,Arr. Roeselare,Moderate,Pastures and natural grassland,0
2010,BE256,Arr. Roeselare,Severe,Pastures and natural grassland,0
2010,BE257,Arr. Tielt,Total,Agricultural areas (excluding pastures),1
2010,BE257,Arr. Tielt,Moderate,Agricultural areas (excluding pastures),6.2
2010,BE257,Arr. Tielt,Severe,Agricultural areas (excluding pastures),12.9
2010,BE257,Arr. Tielt,Total,Pastures and natural grassland,0.5
2010,BE257,Arr. Tielt,Moderate,Pastures and natural grassland,5.1
2010,BE257,Arr. Tielt,Severe,Pastures and natural grassland,0
2010,BE258,Arr. Veurne,Total,Agricultural areas (excluding pastures),0.7
2010,BE258,Arr. Veurne,Moderate,Agricultural areas (excluding pastures),6
2010,BE258,Arr. Veurne,Severe,Agricultural areas (excluding pastures),0
2010,BE258,Arr. Veurne,Total,Pastures and natural grassland,0.4
2010,BE258,Arr. Veurne,Moderate,Pastures and natural grassland,0
2010,BE258,Arr. Veurne,Severe,Pastures and natural grassland,0
2010,BE3,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Severe,Agricultural areas (excluding pastures),0
2010,BE31,Prov. Brabant wallon,Total,Agricultural areas (excluding pastures),2.5
2010,BE31,Prov. Brabant wallon,Moderate,Agricultural areas (excluding pastures),6.4
2010,BE31,Prov. Brabant wallon,Severe,Agricultural areas (excluding pastures),12.9
2010,BE31,Prov. Brabant wallon,Total,Pastures and natural grassland,1.5
2010,BE31,Prov. Brabant wallon,Moderate,Pastures and natural grassland,6.3
2010,BE31,Prov. Brabant wallon,Severe,Pastures and natural grassland,11.9
2010,BE310,Arr. Nivelles,Total,Agricultural areas (excluding pastures),2.5
2010,BE310,Arr. Nivelles,Moderate,Agricultural areas (excluding pastures),6.4
2010,BE310,Arr. Nivelles,Severe,Agricultural areas (excluding pastures),12.9
2010,BE310,Arr. Nivelles,Total,Pastures and natural grassland,1.5
2010,BE310,Arr. Nivelles,Moderate,Pastures and natural grassland,6.3
2010,BE310,Arr. Nivelles,Severe,Pastures and natural grassland,11.9
2010,BE32,Prov. Hainaut,Total,Agricultural areas (excluding pastures),1.8
2010,BE32,Prov. Hainaut,Moderate,Agricultural areas (excluding pastures),6.4
2010,BE32,Prov. Hainaut,Severe,Agricultural areas (excluding pastures),13.6
2010,BE32,Prov. Hainaut,Total,Pastures and natural grassland,1
2010,BE32,Prov. Hainaut,Moderate,Pastures and natural grassland,6.2
2010,BE32,Prov. Hainaut,Severe,Pastures and natural grassland,11.5
2010,BE323,Arr. Mons,Total,Agricultural areas (excluding pastures),1.6
2010,BE323,Arr. Mons,Moderate,Agricultural areas (excluding pastures),6.4
2010,BE323,Arr. Mons,Severe,Agricultural areas (excluding pastures),12.9
2010,BE323,Arr. Mons,Total,Pastures and natural grassland,0.8
2010,BE323,Arr. Mons,Moderate,Pastures and natural grassland,5.7
2010,BE323,Arr. Mons,Severe,Pastures and natural grassland,0
2010,BE328,Arr. Tournai-Mouscron,Total,Agricultural areas (excluding pastures),1
2010,BE328,Arr. Tournai-Mouscron,Moderate,Agricultural areas (excluding pastures),6.4
2010,BE328,Arr. Tournai-Mouscron,Severe,Agricultural areas (excluding pastures),0
2010,BE328,Arr. Tournai-Mouscron,Total,Pastures and natural grassland,0.5
2010,BE328,Arr. Tournai-Mouscron,Moderate,Pastures and natural grassland,0
2010,BE328,Arr. Tournai-Mouscron,Severe,Pastures and natural grassland,0
2010,BE328,Arr. Tournai-Mouscron,Total,Agricultural areas (excluding pastures),1.4
2010,BE328,Arr. Tournai-Mouscron,Moderate,Agricultural areas (excluding pastures),6.4
2010,BE328,Arr. Tournai-Mouscron,Severe,Agricultural areas (excluding pastures),15.4
2010,BE328,Arr. Tournai-Mouscron,Total,Pastures and natural grassland,0.8
2010,BE328,Arr. Tournai-Mouscron,Moderate,Pastures and natural grassland,5.9
2010,BE328,Arr. Tournai-Mouscron,Severe,Pastures and natural grassland,0
2010,BE32A,Arr. Ath,Total,Agricultural areas (excluding pastures),1.9
2010,BE32A,Arr. Ath,Moderate,Agricultural areas (excluding pastures),6.3
2010,BE32A,Arr. Ath,Severe,Agricultural areas (excluding pastures),12.8
2010,BE32A,Arr. Ath,Total,Pastures and natural grassland,0.9
2010,BE32A,Arr. Ath,Moderate,Pastures and natural grassland,6.1
2010,BE32A,Arr. Ath,Severe,Pastures and natural grassland,0
2010,BE32B,Arr. Charleroi,Total,Agricultural areas (excluding pastures),2.1
2010,BE32B,Arr. Charleroi,Moderate,Agricultural areas (excluding pastures),6.3
2010,BE32B,Arr. Charleroi,Severe,Agricultural areas (excluding pastures),14.8
2010,BE32B,Arr. Charleroi,Total,Pastures and natural grassland,1.3
2010,BE32B,Arr. Charleroi,Moderate,Pastures and natural grassland,6.5
2010,BE32B,Arr. Charleroi,Severe,Pastures and natural grassland,12
2010,BE32C,Arr. Soignies,Total,Agricultural areas (excluding pastures),1.9
2010,BE32C,Arr. Soignies,Moderate,Agricultural areas (excluding pastures),6.4
2010,BE32C,Arr. Soignies,Severe,Agricultural areas (excluding pastures),12.5
2010,BE32C,Arr. Soignies,Total,Pastures and natural grassland,1.1
2010,BE32C,Arr. Soignies,Moderate,Pastures and natural grassland,6.4
2010,BE32C,Arr. Soignies,Severe,Pastures and natural grassland,11.4
2010,BE32D,Arr. Thuin,Total,Agricultural areas (excluding pastures),1.9
2010,BE32D,Arr. Thuin,Moderate,Agricultural areas (excluding pastures),6.5
2010,BE32D,Arr. Thuin,Severe,Agricultural areas (excluding pastures),13.4
2010,BE32D,Arr. Thuin,Total,Pastures and natural grassland,1.2
2010,BE32D,Arr. Thuin,Moderate,Pastures and natural grassland,6.2
2010,BE32D,Arr. Thuin,Severe,Pastures and natural grassland,10.6
2010,BE33,Prov. Liège,Total,Agricultural areas (excluding pastures),2.4
2010,BE33,Prov. Liège,Moderate,Agricultural areas (excluding pastures),6.7
2010,BE33,Prov. Liège,Severe,Agricultural areas (excluding pastures),13.1
2010,BE33,Prov. Liège,Total,Pastures and natural grassland,2.1
2010,BE33,Prov. Liège,Moderate,Pastures and natural grassland,6.4
2010,BE33,Prov. Liège,Severe,Pastures and natural grassland,12.9
2010,BE331,Arr. Huy,Total,Agricultural areas (excluding pastures),2.6
2010,BE331,Arr. Huy,Moderate,Agricultural areas (excluding pastures),6.6
2010,BE331,Arr. Huy,Severe,Agricultural areas (excluding pastures),13.2
2010,BE331,Arr. Huy,Total,Pastures and natural grassland,2
2010,BE331,Arr. Huy,Moderate,Pastures and natural grassland,6.3
2010,BE331,Arr. Huy,Severe,Pastures and natural grassland,12.3
2010,BE332,Arr. Liège,Total,Agricultural areas (excluding pastures),2.5
2010,BE332,Arr. Liège,Moderate,Agricultural areas (excluding pastures),6.8
2010,BE332,Arr. Liège,Severe,Agricultural areas (excluding pastures),12.9
2010,BE332,Arr. Liège,Total,Pastures and natural grassland,2.3
2010,BE332,Arr. Liège,Moderate,Pastures and natural grassland,6.3
2010,BE332,Arr. Liège,Severe,Pastures and natural grassland,14
2010,BE334,Arr. Waremme,Total,Agricultural areas (excluding pastures),1.6
2010,BE334,Arr. Waremme,Moderate,Agricultural areas (excluding pastures),6.5
2010,BE334,Arr. Waremme,Severe,Agricultural areas (excluding pastures),15.2
2010,BE334,Arr. Waremme,Total,Pastures and natural grassland,1
2010,BE334,Arr. Waremme,Moderate,Pastures and natural grassland,6.2
2010,BE334,Arr. Waremme,Severe,Pastures and natural grassland,0
2010,BE335,Arr. Verviers — communes francophones,Total,Agricultural areas (excluding pastures),3.1
2010,BE335,Arr. Verviers — communes francophones,Moderate,Agricultural areas (excluding pastures),6.7
2010,BE335,Arr. Verviers — communes francophones,Severe,Agricultural areas (excluding pastures),13.3
2010,BE335,Arr. Verviers — communes francophones,Total,Pastures and natural grassland,2.3
2010,BE335,Arr. Verviers — communes francophones,Moderate,Pastures and natural grassland,6.4
2010,BE335,Arr. Verviers — communes francophones,Severe,Pastures and natural grassland,12.8
2010,BE336,Bezirk Verviers — Deutschsprachige Gemeinschaft,Total,Agricultural areas (excluding pastures),3.1
2010,BE336,Bezirk Verviers — Deutschsprachige Gemeinschaft,Moderate,Agricultural areas (excluding pastures),6.6
2010,BE336,Bezirk Verviers — Deutschsprachige Gemeinschaft,Severe,Agricultural areas (excluding pastures),12.2
2010,BE336,Bezirk Verviers — Deutschsprachige Gemeinschaft,Total,Pastures and natural grassland,1.8
2010,BE336,Bezirk Verviers — Deutschsprachige Gemeinschaft,Moderate,Pastures and natural grassland,6.3
2010,BE336,Bezirk Verviers — Deutschsprachige Gemeinschaft,Severe,Pastures and natural grassland,12.6
2010,BE34,Prov. Luxembourg (BE),Total,Agricultural areas (excluding pastures),3.1
2010,BE34,Prov. Luxembourg (BE),Moderate,Agricultural areas (excluding pastures),6.6
2010,BE34,Prov. Luxembourg (BE),Severe,Agricultural areas (excluding pastures),13.6
2010,BE34,Prov. Luxembourg (BE),Total,Pastures and natural grassland,2
2010,BE34,Prov. Luxembourg (BE),Moderate,Pastures and natural grassland,6.3
2010,BE34,Prov. Luxembourg (BE),Severe,Pastures and natural grassland,12.7
2010,BE341,Arr. Arlon,Total,Agricultural areas (excluding pastures),3.9
2010,BE341,Arr. Arlon,Moderate,Agricultural areas (excluding pastures),6.7
2010,BE341,Arr. Arlon,Severe,Agricultural areas (excluding pastures),14.7
2010,BE341,Arr. Arlon,Total,Pastures and natural grassland,1.8
2010,BE341,Arr. Arlon,Moderate,Pastures and natural grassland,6.1
2010,BE341,Arr. Arlon,Severe,Pastures and natural grassland,13.5
2010,BE342,Arr. Bastogne,Total,Agricultural areas (excluding pastures),2.9
2010,BE342,Arr. Bastogne,Moderate,Agricultural areas (excluding pastures),6.6
2010,BE342,Arr. Bastogne,Severe,Agricultural areas (excluding pastures),12.4
2010,BE342,Arr. Bastogne,Total,Pastures and natural grassland,2.2
2010,BE342,Arr. Bastogne,Moderate,Pastures and natural grassland,6.3
2010,BE342,Arr. Bastogne,Severe,Pastures and natural grassland,13.2
2010,BE343,Arr. Marche-en-Famenne,Total,Agricultural areas (excluding pastures),2.9
2010,BE343,Arr. Marche-en-Famenne,Moderate,Agricultural areas (excluding pastures),6.6
2010,BE343,Arr. Marche-en-Famenne,Severe,Agricultural areas (excluding pastures),13.1
2010,BE343,Arr. Marche-en-Famenne,Total,Pastures and natural grassland,2
2010,BE343,Arr. Marche-en-Famenne,Moderate,Pastures and natural grassland,6.5
2010,BE343,Arr. Marche-en-Famenne,Severe,Pastures and natural grassland,12.5
2010,BE344,Arr. Neufchâteau,Total,Agricultural areas (excluding pastures),3
2010,BE344,Arr. Neufchâteau,Moderate,Agricultural areas (excluding pastures),6.6
2010,BE344,Arr. Neufchâteau,Severe,Agricultural areas (excluding pastures),12.9
2010,BE344,Arr. Neufchâteau,Total,Pastures and natural grassland,2
2010,BE344,Arr. Neufchâteau,Moderate,Pastures and natural grassland,6.1
2010,BE344,Arr. Neufchâteau,Severe,Pastures and natural grassland,12.8
2010,BE345,Arr. Virton,Total,Agricultural areas (excluding pastures),3.4
2010,BE345,Arr. Virton,Moderate,Agricultural areas (excluding pastures),6.8
2010,BE345,Arr. Virton,Severe,Agricultural areas (excluding pastures),14.1
2010,BE345,Arr. Virton,Total,Pastures and natural grassland,1.7
2010,BE345,Arr. Virton,Moderate,Pastures and natural grassland,6.3
2010,BE345,Arr. Virton,Severe,Pastures and natural grassland,12
2010,BE35,Prov. Namur,Total,Agricultural areas (excluding pastures),2.6
2010,BE35,Prov. Namur,Moderate,Agricultural areas (excluding pastures),6.6
2010,BE35,Prov. Namur,Severe,Agricultural areas (excluding pastures),13.3
2010,BE35,Prov. Namur,Total,Pastures and natural grassland,1.7
2010,BE35,Prov. Namur,Moderate,Pastures and natural grassland,6.3
2010,BE35,Prov. Namur,Severe,Pastures and natural grassland,12
2010,BE351,Arr. Dinant,Total,Agricultural areas (excluding pastures),3.1
2010,BE351,Arr. Dinant,Moderate,Agricultural areas (excluding pastures),6.7
2010,BE351,Arr. Dinant,Severe,Agricultural areas (excluding pastures),13.5
2010,BE351,Arr. Dinant,Total,Pastures and natural grassland,1.8
2010,BE351,Arr. Dinant,Moderate,Pastures and natural grassland,6.2
2010,BE351,Arr. Dinant,Severe,Pastures and natural grassland,11.8
2010,BE352,Arr. Namur,Total,Agricultural areas (excluding pastures),2.4
2010,BE352,Arr. Namur,Moderate,Agricultural areas (excluding pastures),6.6
2010,BE352,Arr. Namur,Severe,Agricultural areas (excluding pastures),13.2
2010,BE352,Arr. Namur,Total,Pastures and natural grassland,1.9
2010,BE352,Arr. Namur,Moderate,Pastures and natural grassland,6.4
2010,BE352,Arr. Namur,Severe,Pastures and natural grassland,12.5
2010,BE353,Arr. Philippeville,Total,Agricultural areas (excluding pastures),2.3
2010,BE353,Arr. Philippeville,Moderate,Agricultural areas (excluding pastures),6.5
2010,BE353,Arr. Philippeville,Severe,Agricultural areas (excluding pastures),12.9
2010,BE353,Arr. Philippeville,Total,Pastures and natural grassland,1.4
2010,BE353,Arr. Philippeville,Moderate,Pastures and natural grassland,6.4
2010,BE353,Arr. Philippeville,Severe,Pastures and natural grassland,11.8
2010,BE7,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Total,Pastures and natural grassland,1.4
2010,BE8,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Moderate,Pastures and natural grassland,0
2010,BE9,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Severe,Pastures and natural grassland,0
2010,BG,Bulgaria,Total,Agricultural areas (excluding pastures),3.1
2010,BG,Bulgaria,Moderate,Agricultural areas (excluding pastures),6.9
2010,BG,Bulgaria,Severe,Agricultural areas (excluding pastures),14.6
2010,BG,Bulgaria,Total,Pastures and natural grassland,2.8
2010,BG,Bulgaria,Moderate,Pastures and natural grassland,6.8
2010,BG,Bulgaria,Severe,Pastures and natural grassland,13.2
