TIME,GEO_NAME,GEO,GREEN_POL,SRC_CRF,THOUSAND_TONNES
2018,RO,Romania,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-26,179.71"
2018,RO,Romania,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-28,629.24"
2018,RO,Romania,Methane,"Land use, land use change, and forestry (LULUCF)",0.18
2018,RO,Romania,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",4.51
2018,RO,Romania,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",8.2
2018,RO,Romania,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","2,445.02"
2018,RO,Romania,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,RO,Romania,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,RO,Romania,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,RO,Romania,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,RO,Romania,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,SE,Sweden,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"6,872.71"
2018,SE,Sweden,Carbon dioxide,Agriculture,128.55
2018,SE,Sweden,Methane,Agriculture,130.8
2018,SE,Sweden,Methane (CO2 equivalent),Agriculture,"3,269.91"
2018,SE,Sweden,Nitrous oxide,Agriculture,11.66
2018,SE,Sweden,Nitrous oxide (CO2 equivalent),Agriculture,"3,474.25"
2018,SE,Sweden,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2018,SE,Sweden,Perfluorocarbones (CO2 equivalent),Agriculture,:
2018,SE,Sweden,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2018,SE,Sweden,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2018,SE,Sweden,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2018,SE,Sweden,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-35,309.58"
2018,SE,Sweden,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-37,078.45"
2018,SE,Sweden,Methane,"Land use, land use change, and forestry (LULUCF)",19.76
2018,SE,Sweden,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",494.11
2018,SE,Sweden,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",4.28
2018,SE,Sweden,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","1,274.77"
2018,SE,Sweden,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,SE,Sweden,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,SE,Sweden,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,SE,Sweden,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,SE,Sweden,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,SI,Slovenia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"1,700.56"
2018,SI,Slovenia,Carbon dioxide,Agriculture,26.36
2018,SI,Slovenia,Methane,Agriculture,46.53
2018,SI,Slovenia,Methane (CO2 equivalent),Agriculture,"1,163.19"
2018,SI,Slovenia,Nitrous oxide,Agriculture,1.71
2018,SI,Slovenia,Nitrous oxide (CO2 equivalent),Agriculture,511.02
2018,SI,Slovenia,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2018,SI,Slovenia,Perfluorocarbones (CO2 equivalent),Agriculture,:
2018,SI,Slovenia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2018,SI,Slovenia,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2018,SI,Slovenia,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2018,SI,Slovenia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)",975.64
2018,SI,Slovenia,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)",944.52
2018,SI,Slovenia,Methane,"Land use, land use change, and forestry (LULUCF)",0.01
2018,SI,Slovenia,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",0.19
2018,SI,Slovenia,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.1
2018,SI,Slovenia,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",30.93
2018,SI,Slovenia,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,SI,Slovenia,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,SI,Slovenia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,SI,Slovenia,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,SI,Slovenia,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,SK,Slovakia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"2,730.83"
2018,SK,Slovakia,Carbon dioxide,Agriculture,79.42
2018,SK,Slovakia,Methane,Agriculture,43.99
2018,SK,Slovakia,Methane (CO2 equivalent),Agriculture,"1,099.65"
2018,SK,Slovakia,Nitrous oxide,Agriculture,5.21
2018,SK,Slovakia,Nitrous oxide (CO2 equivalent),Agriculture,"1,551.76"
2018,SK,Slovakia,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2018,SK,Slovakia,Perfluorocarbones (CO2 equivalent),Agriculture,:
2018,SK,Slovakia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2018,SK,Slovakia,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2018,SK,Slovakia,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2018,SK,Slovakia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-5,670.38"
2018,SK,Slovakia,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-5,728.48"
2018,SK,Slovakia,Methane,"Land use, land use change, and forestry (LULUCF)",0.84
2018,SK,Slovakia,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",20.92
2018,SK,Slovakia,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.12
2018,SK,Slovakia,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",37.18
2018,SK,Slovakia,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,SK,Slovakia,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,SK,Slovakia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,SK,Slovakia,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,SK,Slovakia,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,TR,Turkey,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"65,337.76"
2018,TR,Turkey,Carbon dioxide,Agriculture,"1,257.47"
2018,TR,Turkey,Methane,Agriculture,"1,455.95"
2018,TR,Turkey,Methane (CO2 equivalent),Agriculture,"36,398.79"
2018,TR,Turkey,Nitrous oxide,Agriculture,92.89
2018,TR,Turkey,Nitrous oxide (CO2 equivalent),Agriculture,"27,681.50"
2018,TR,Turkey,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2018,TR,Turkey,Perfluorocarbones (CO2 equivalent),Agriculture,:
2018,TR,Turkey,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2018,TR,Turkey,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2018,TR,Turkey,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2018,TR,Turkey,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-94,574.90"
2018,TR,Turkey,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-94,709"
2018,TR,Turkey,Methane,"Land use, land use change, and forestry (LULUCF)",0.68
2018,TR,Turkey,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",16.99
2018,TR,Turkey,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.39
2018,TR,Turkey,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",117.11
2018,TR,Turkey,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,TR,Turkey,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,TR,Turkey,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,TR,Turkey,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,TR,Turkey,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,UK,United Kingdom,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"41,373.27"
2018,UK,United Kingdom,Carbon dioxide,Agriculture,"1,353.05"
2018,UK,United Kingdom,Methane,Agriculture,"1,006"
2018,UK,United Kingdom,Methane (CO2 equivalent),Agriculture,"25,149.92"
2018,UK,United Kingdom,Nitrous oxide,Agriculture,49.9
2018,UK,United Kingdom,Nitrous oxide (CO2 equivalent),Agriculture,"14,870.30"
2018,UK,United Kingdom,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2018,UK,United Kingdom,Perfluorocarbones (CO2 equivalent),Agriculture,:
2018,UK,United Kingdom,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2018,UK,United Kingdom,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2018,UK,United Kingdom,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2018,UK,United Kingdom,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","5,555.66"
2018,UK,United Kingdom,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-1,383.29"
2018,UK,United Kingdom,Methane,"Land use, land use change, and forestry (LULUCF)",194.56
2018,UK,United Kingdom,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","4,864.06"
2018,UK,United Kingdom,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",6.96
2018,UK,United Kingdom,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","2,074.89"
2018,UK,United Kingdom,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,UK,United Kingdom,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,UK,United Kingdom,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,UK,United Kingdom,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2018,UK,United Kingdom,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,AT,Austria,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"7,151.67"
2019,AT,Austria,Carbon dioxide,Agriculture,143.24
2019,AT,Austria,Methane,Agriculture,184.04
2019,AT,Austria,Methane (CO2 equivalent),Agriculture,"4,601.01"
2019,AT,Austria,Nitrous oxide,Agriculture,8.08
2019,AT,Austria,Nitrous oxide (CO2 equivalent),Agriculture,"2,407.42"
2019,AT,Austria,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2019,AT,Austria,Perfluorocarbones (CO2 equivalent),Agriculture,:
2019,AT,Austria,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2019,AT,Austria,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2019,AT,Austria,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2019,AT,Austria,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-4,636.31"
2019,AT,Austria,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-4,788.48"
2019,AT,Austria,Methane,"Land use, land use change, and forestry (LULUCF)",0.96
2019,AT,Austria,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",23.88
2019,AT,Austria,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.43
2019,AT,Austria,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",128.29
2019,AT,Austria,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,AT,Austria,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,AT,Austria,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,AT,Austria,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,AT,Austria,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,BE,Belgium,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"9,369.72"
2019,BE,Belgium,Carbon dioxide,Agriculture,182.37
2019,BE,Belgium,Methane,Agriculture,210.65
2019,BE,Belgium,Methane (CO2 equivalent),Agriculture,"5,266.35"
2019,BE,Belgium,Nitrous oxide,Agriculture,13.16
2019,BE,Belgium,Nitrous oxide (CO2 equivalent),Agriculture,"3,920.99"
2019,BE,Belgium,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2019,BE,Belgium,Perfluorocarbones (CO2 equivalent),Agriculture,:
2019,BE,Belgium,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2019,BE,Belgium,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2019,BE,Belgium,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2019,BE,Belgium,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-1,099.93"
2019,BE,Belgium,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-1,213.56"
2019,BE,Belgium,Methane,"Land use, land use change, and forestry (LULUCF)",:
2019,BE,Belgium,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,BE,Belgium,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.38
2019,BE,Belgium,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",113.62
2019,BE,Belgium,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,BE,Belgium,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,BE,Belgium,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,BE,Belgium,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,BE,Belgium,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,BG,Bulgaria,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"6,249.25"
2019,BG,Bulgaria,Carbon dioxide,Agriculture,33.04
2019,BG,Bulgaria,Methane,Agriculture,74.96
2019,BG,Bulgaria,Methane (CO2 equivalent),Agriculture,"1,874.08"
2019,BG,Bulgaria,Nitrous oxide,Agriculture,14.57
2019,BG,Bulgaria,Nitrous oxide (CO2 equivalent),Agriculture,"4,342.13"
2019,BG,Bulgaria,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2019,BG,Bulgaria,Perfluorocarbones (CO2 equivalent),Agriculture,:
2019,BG,Bulgaria,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2019,BG,Bulgaria,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2019,BG,Bulgaria,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2019,BG,Bulgaria,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-9,562.01"
2019,BG,Bulgaria,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-9,936.71"
2019,BG,Bulgaria,Methane,"Land use, land use change, and forestry (LULUCF)",0.53
2019,BG,Bulgaria,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",13.35
2019,BG,Bulgaria,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",1.21
2019,BG,Bulgaria,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",361.35
2019,BG,Bulgaria,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,BG,Bulgaria,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,BG,Bulgaria,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,BG,Bulgaria,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,BG,Bulgaria,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,CH,Switzerland,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"5,864.25"
2019,CH,Switzerland,Carbon dioxide,Agriculture,45.39
2019,CH,Switzerland,Methane,Agriculture,155.63
2019,CH,Switzerland,Methane (CO2 equivalent),Agriculture,"3,890.77"
2019,CH,Switzerland,Nitrous oxide,Agriculture,6.47
2019,CH,Switzerland,Nitrous oxide (CO2 equivalent),Agriculture,"1,928.09"
2019,CH,Switzerland,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2019,CH,Switzerland,Perfluorocarbones (CO2 equivalent),Agriculture,:
2019,CH,Switzerland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2019,CH,Switzerland,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2019,CH,Switzerland,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2019,CH,Switzerland,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-1,932.95"
2019,CH,Switzerland,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-1,992.62"
2019,CH,Switzerland,Methane,"Land use, land use change, and forestry (LULUCF)",0.48
2019,CH,Switzerland,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",11.98
2019,CH,Switzerland,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.16
2019,CH,Switzerland,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",47.69
2019,CH,Switzerland,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,CH,Switzerland,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,CH,Switzerland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,CH,Switzerland,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,CH,Switzerland,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,CY,Cyprus,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,512.25
2019,CY,Cyprus,Carbon dioxide,Agriculture,0.22
2019,CY,Cyprus,Methane,Agriculture,12.81
2019,CY,Cyprus,Methane (CO2 equivalent),Agriculture,320.2
2019,CY,Cyprus,Nitrous oxide,Agriculture,0.64
2019,CY,Cyprus,Nitrous oxide (CO2 equivalent),Agriculture,191.83
2019,CY,Cyprus,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2019,CY,Cyprus,Perfluorocarbones (CO2 equivalent),Agriculture,:
2019,CY,Cyprus,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2019,CY,Cyprus,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2019,CY,Cyprus,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2019,CY,Cyprus,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)",-384.17
2019,CY,Cyprus,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)",-384.89
2019,CY,Cyprus,Methane,"Land use, land use change, and forestry (LULUCF)",0.02
2019,CY,Cyprus,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",0.53
2019,CY,Cyprus,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0
2019,CY,Cyprus,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",0.18
2019,CY,Cyprus,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,CY,Cyprus,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,CY,Cyprus,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,CY,Cyprus,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,CY,Cyprus,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,CZ,Czechia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"8,198.66"
2019,CZ,Czechia,Carbon dioxide,Agriculture,341.93
2019,CZ,Czechia,Methane,Agriculture,144.31
2019,CZ,Czechia,Methane (CO2 equivalent),Agriculture,"3,607.73"
2019,CZ,Czechia,Nitrous oxide,Agriculture,14.26
2019,CZ,Czechia,Nitrous oxide (CO2 equivalent),Agriculture,"4,249"
2019,CZ,Czechia,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2019,CZ,Czechia,Perfluorocarbones (CO2 equivalent),Agriculture,:
2019,CZ,Czechia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2019,CZ,Czechia,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2019,CZ,Czechia,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2019,CZ,Czechia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","13,564.52"
2019,CZ,Czechia,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","13,515.28"
2019,CZ,Czechia,Methane,"Land use, land use change, and forestry (LULUCF)",1.12
2019,CZ,Czechia,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",27.96
2019,CZ,Czechia,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.07
2019,CZ,Czechia,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",21.27
2019,CZ,Czechia,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,CZ,Czechia,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,CZ,Czechia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,CZ,Czechia,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,CZ,Czechia,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2019,DE,Germany (until 1990 former territory of the FRG),"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"61,838.92"
2019,DE,Germany (until 1990 former territory of the FRG),Carbon dioxide,Agriculture,"2,821.10"
2019,DE,Germany (until 1990 former territory of the FRG),Methane,Agriculture,"1,234.36"
2019,DE,Germany (until 1990 former territory of the FRG),Methane (CO2 equivalent),Agriculture,"30,859.04"
2019,DE,Germany (until 1990 former territory of the FRG),Nitrous oxide,Agriculture,94.49
2019,DE,Germany (until 1990 former territory of the FRG),Nitrous oxide (CO2 equivalent),Agriculture,"28,158.78"
