TIME,GEO,NUTS Code,SEX,Life Expectancy at Birth
2018,Sur (ES),ES6,Males,79.5
2018,Sur (ES),ES6,Females,84.9
2018,Andalucía,ES61,Total,82.1
2018,Andalucía,ES61,Males,79.3
2018,Andalucía,ES61,Females,84.8
2018,Región de Murcia,ES62,Total,83.0
2018,Región de Murcia,ES62,Males,80.3
2018,Región de Murcia,ES62,Females,85.6
2018,Ciudad de Ceuta,ES63,Total,81.5
2018,Ciudad de Ceuta,ES63,Males,79.3
2018,Ciudad de Ceuta,ES63,Females,83.5
2018,Ciudad de Melilla,ES64,Total,80.7
2018,Ciudad de Melilla,ES64,Males,78.8
2018,Ciudad de Melilla,ES64,Females,82.6
2018,Canarias,ES7,Total,82.6
2018,Canarias,ES7,Males,80.0
2018,Canarias,ES7,Females,85.3
2018,Canarias,ES70,Total,82.6
2018,Canarias,ES70,Males,80.0
2018,Canarias,ES70,Females,85.3
2018,France,FR,Total,82.8
2018,France,FR,Males,79.7
2018,France,FR,Females,85.8
2018,Île de France,FR1,Total,84.4
2018,Île de France,FR1,Males,81.6
2018,Île de France,FR1,Females,87.0
2018,Île de France,FR10,Total,84.4
2018,Île de France,FR10,Males,81.6
2018,Île de France,FR10,Females,87.0
2018,Centre - Val de Loire,FRB,Total,82.7
2018,Centre - Val de Loire,FRB,Males,79.5
2018,Centre - Val de Loire,FRB,Females,85.7
2018,Centre - Val de Loire,FRB0,Total,82.7
2018,Centre - Val de Loire,FRB0,Males,79.5
2018,Centre - Val de Loire,FRB0,Females,85.7
2018,Bourgogne - Franche-Comté,FRC,Total,82.4
2018,Bourgogne - Franche-Comté,FRC,Males,79.2
2018,Bourgogne - Franche-Comté,FRC,Females,85.5
2018,Bourgogne,FRC1,Total,82.3
2018,Bourgogne,FRC1,Males,79.0
2018,Bourgogne,FRC1,Females,85.5
2018,Franche-Comté,FRC2,Total,82.5
2018,Franche-Comté,FRC2,Males,79.4
2018,Franche-Comté,FRC2,Females,85.5
2018,Normandie,FRD,Total,82.0
2018,Normandie,FRD,Males,78.5
2018,Normandie,FRD,Females,85.4
2018,Basse-Normandie,FRD1,Total,82.3
2018,Basse-Normandie,FRD1,Males,78.8
2018,Basse-Normandie,FRD1,Females,85.9
2018,Haute-Normandie,FRD2,Total,81.6
2018,Haute-Normandie,FRD2,Males,78.2
2018,Haute-Normandie,FRD2,Females,85.0
2018,Hauts-de-France,FRE,Total,80.8
2018,Hauts-de-France,FRE,Males,77.4
2018,Hauts-de-France,FRE,Females,84.2
2018,Nord-Pas-de-Calais,FRE1,Total,80.6
2018,Nord-Pas-de-Calais,FRE1,Males,77.1
2018,Nord-Pas-de-Calais,FRE1,Females,84.0
2018,Picardie,FRE2,Total,81.2
2018,Picardie,FRE2,Males,78.0
2018,Picardie,FRE2,Females,84.5
2018,Grand Est,FRF,Total,82.1
2018,Grand Est,FRF,Males,79.1
2018,Grand Est,FRF,Females,85.0
2018,Alsace,FRF1,Total,82.7
2018,Alsace,FRF1,Males,80.0
2018,Alsace,FRF1,Females,85.3
2018,Champagne-Ardenne,FRF2,Total,81.6
2018,Champagne-Ardenne,FRF2,Males,78.1
2018,Champagne-Ardenne,FRF2,Females,84.9
2018,Lorraine,FRF3,Total,81.9
2018,Lorraine,FRF3,Males,78.9
2018,Lorraine,FRF3,Females,84.9
2018,Pays-de-la-Loire,FRG,Total,83.3
2018,Pays-de-la-Loire,FRG,Males,80.0
2018,Pays-de-la-Loire,FRG,Females,86.6
2018,Pays-de-la-Loire,FRG0,Total,83.3
2018,Pays-de-la-Loire,FRG0,Males,80.0
2018,Pays-de-la-Loire,FRG0,Females,86.6
2018,Bretagne,FRH,Total,82.2
2018,Bretagne,FRH,Males,78.7
2018,Bretagne,FRH,Females,85.6
2018,Bretagne,FRH0,Total,82.2
2018,Bretagne,FRH0,Males,78.7
2018,Bretagne,FRH0,Females,85.6
2018,Nouvelle-Aquitaine,FRI,Total,83.0
2018,Nouvelle-Aquitaine,FRI,Males,79.9
2018,Nouvelle-Aquitaine,FRI,Females,86.1
2018,Aquitaine,FRI1,Total,83.3
2018,Aquitaine,FRI1,Males,80.3
2018,Aquitaine,FRI1,Females,86.2
2018,Limousin,FRI2,Total,82.4
2018,Limousin,FRI2,Males,78.8
2018,Limousin,FRI2,Females,86.0
2018,Poitou-Charentes,FRI3,Total,82.7
2018,Poitou-Charentes,FRI3,Males,79.6
2018,Poitou-Charentes,FRI3,Females,85.9
2018,Occitanie,FRJ,Total,83.2
2018,Occitanie,FRJ,Males,80.2
2018,Occitanie,FRJ,Females,86.0
2018,Languedoc-Roussillon,FRJ1,Total,82.6
2018,Languedoc-Roussillon,FRJ1,Males,79.5
2018,Languedoc-Roussillon,FRJ1,Females,85.7
2018,Midi-Pyrénées,FRJ2,Total,83.7
2018,Midi-Pyrénées,FRJ2,Males,80.9
2018,Midi-Pyrénées,FRJ2,Females,86.3
2018,Auvergne - Rhône-Alpes,FRK,Total,83.8
2018,Auvergne - Rhône-Alpes,FRK,Males,80.8
2018,Auvergne - Rhône-Alpes,FRK,Females,86.7
2018,Auvergne,FRK1,Total,82.5
2018,Auvergne,FRK1,Males,79.2
2018,Auvergne,FRK1,Females,85.8
2018,Rhône-Alpes,FRK2,Total,84.1
2018,Rhône-Alpes,FRK2,Males,81.2
2018,Rhône-Alpes,FRK2,Females,86.9
2018,Provence-Alpes-Côte d'Azur,FRL,Total,83.4
2018,Provence-Alpes-Côte d'Azur,FRL,Males,80.3
2018,Provence-Alpes-Côte d'Azur,FRL,Females,86.2
2018,Provence-Alpes-Côte d'Azur,FRL0,Total,83.4
2018,Provence-Alpes-Côte d'Azur,FRL0,Males,80.3
2018,Provence-Alpes-Côte d'Azur,FRL0,Females,86.2
2018,Corse,FRM,Total,84.2
2018,Corse,FRM,Males,81.3
2018,Corse,FRM,Females,87.2
2018,Corse,FRM0,Total,84.2
2018,Corse,FRM0,Males,81.3
2018,Corse,FRM0,Females,87.2
2018,RUP FR - Régions ultrapériphériques françaises,FRY,Total,81.6
2018,RUP FR - Régions ultrapériphériques françaises,FRY,Males,78.0
2018,RUP FR - Régions ultrapériphériques françaises,FRY,Females,85.0
2018,Guadeloupe,FRY1,Total,:
2018,Guadeloupe,FRY1,Males,:
2018,Guadeloupe,FRY1,Females,:
2018,Martinique,FRY2,Total,82.6
2018,Martinique,FRY2,Males,79.3
2018,Martinique,FRY2,Females,85.5
2018,Guyane,FRY3,Total,:
2018,Guyane,FRY3,Males,:
2018,Guyane,FRY3,Females,:
2018,La Réunion,FRY4,Total,81.0
2018,La Réunion,FRY4,Males,77.6
2018,La Réunion,FRY4,Females,84.3
2018,Mayotte,FRY5,Total,76.1
2018,Mayotte,FRY5,Males,74.9
2018,Mayotte,FRY5,Females,77.4
2018,Croatia,HR,Total,78.2
2018,Croatia,HR,Males,74.9
2018,Croatia,HR,Females,81.5
2018,Hrvatska,HR0,Total,78.2
2018,Hrvatska,HR0,Males,74.9
2018,Hrvatska,HR0,Females,81.5
2018,Jadranska Hrvatska,HR03,Total,79.4
2018,Jadranska Hrvatska,HR03,Males,76.3
2018,Jadranska Hrvatska,HR03,Females,82.6
2018,Kontinentalna Hrvatska (NUTS 2016),HR04,Total,77.6
2018,Kontinentalna Hrvatska (NUTS 2016),HR04,Males,74.2
2018,Kontinentalna Hrvatska (NUTS 2016),HR04,Females,81.0
2018,Italy,IT,Total,83.4
2018,Italy,IT,Males,81.2
2018,Italy,IT,Females,85.6
2018,Nord-Ovest,ITC,Total,83.6
2018,Nord-Ovest,ITC,Males,81.3
2018,Nord-Ovest,ITC,Females,85.7
2018,Piemonte,ITC1,Total,83.0
2018,Piemonte,ITC1,Males,80.8
2018,Piemonte,ITC1,Females,85.2
2018,Valle d'Aosta/Vallée d'Aoste,ITC2,Total,82.3
2018,Valle d'Aosta/Vallée d'Aoste,ITC2,Males,79.2
2018,Valle d'Aosta/Vallée d'Aoste,ITC2,Females,85.4
2018,Liguria,ITC3,Total,83.1
2018,Liguria,ITC3,Males,80.8
2018,Liguria,ITC3,Females,85.1
2018,Lombardia,ITC4,Total,84.0
2018,Lombardia,ITC4,Males,81.6
2018,Lombardia,ITC4,Females,86.1
2018,Nord-Est,ITH,Total,84.0
2018,Nord-Est,ITH,Males,81.7
2018,Nord-Est,ITH,Females,86.0
2018,Provincia Autonoma di Bolzano/Bozen,ITH1,Total,84.4
2018,Provincia Autonoma di Bolzano/Bozen,ITH1,Males,82.3
2018,Provincia Autonoma di Bolzano/Bozen,ITH1,Females,86.4
2018,Provincia Autonoma di Trento,ITH2,Total,84.6
2018,Provincia Autonoma di Trento,ITH2,Males,82.7
2018,Provincia Autonoma di Trento,ITH2,Females,86.3
2018,Veneto,ITH3,Total,84.0
2018,Veneto,ITH3,Males,81.7
2018,Veneto,ITH3,Females,86.1
2018,Friuli-Venezia Giulia,ITH4,Total,83.5
2018,Friuli-Venezia Giulia,ITH4,Males,81.2
2018,Friuli-Venezia Giulia,ITH4,Females,85.7
2018,Emilia-Romagna,ITH5,Total,83.9
2018,Emilia-Romagna,ITH5,Males,81.8
2018,Emilia-Romagna,ITH5,Females,86.0
2018,Centro (IT),IT1,Total,83.9
2018,Centro (IT),IT1,Males,81.7
2018,Centro (IT),IT1,Females,85.9
2018,Toscana,IT11,Total,84.0
2018,Toscana,IT11,Males,81.9
2018,Toscana,IT11,Females,86.0
2018,Umbria,IT12,Total,84.3
2018,Umbria,IT12,Males,82.2
2018,Umbria,IT12,Females,86.4
2018,Marche,IT13,Total,84.4
2018,Marche,IT13,Males,82.2
2018,Marche,IT13,Females,86.4
2018,Lazio,IT14,Total,83.6
2018,Lazio,IT14,Males,81.4
2018,Lazio,IT14,Females,85.7
2018,Sud,ITF,Total,82.8
2018,Sud,ITF,Males,80.5
2018,Sud,ITF,Females,85.0
2018,Abruzzo,ITF1,Total,83.6
2018,Abruzzo,ITF1,Males,81.2
2018,Abruzzo,ITF1,Females,85.9
2018,Molise,ITF2,Total,83.3
2018,Molise,ITF2,Males,80.5
2018,Molise,ITF2,Females,86.1
2018,Campania,ITF3,Total,81.9
2018,Campania,ITF3,Males,79.4
2018,Campania,ITF3,Females,84.2
2018,Puglia,ITF4,Total,83.6
2018,Puglia,ITF4,Males,81.4
2018,Puglia,ITF4,Females,85.7
2018,Basilicata,ITF5,Total,83.1
2018,Basilicata,ITF5,Males,80.5
2018,Basilicata,ITF5,Females,85.6
2018,Calabria,ITF6,Total,83.0
2018,Calabria,ITF6,Males,80.8
2018,Calabria,ITF6,Females,85.2
2018,Isole,ITG,Total,82.7
2018,Isole,ITG,Males,80.3
2018,Isole,ITG,Females,84.9
2018,Sicilia,ITG1,Total,82.3
2018,Sicilia,ITG1,Males,80.1
2018,Sicilia,ITG1,Females,84.4
2018,Sardegna,ITG2,Total,83.8
2018,Sardegna,ITG2,Males,81.0
2018,Sardegna,ITG2,Females,86.4
2018,Cyprus,CY,Total,82.9
2018,Cyprus,CY,Males,80.9
2018,Cyprus,CY,Females,84.8
2018,Kypros,CY0,Total,82.9
2018,Kypros,CY0,Males,80.9
2018,Kypros,CY0,Females,84.8
2018,Kypros,CY00,Total,82.9
2018,Kypros,CY00,Males,80.9
2018,Kypros,CY00,Females,84.8
2018,Latvia,LV,Total,75.1
2018,Latvia,LV,Males,70.1
2018,Latvia,LV,Females,79.7
2018,Latvija,LV0,Total,75.1
2018,Latvija,LV0,Males,70.1
2018,Latvija,LV0,Females,79.7
2018,Latvija,LV00,Total,75.1
2018,Latvija,LV00,Males,70.1
2018,Latvija,LV00,Females,79.7
2018,Lithuania,LT,Total,76.0
2018,Lithuania,LT,Males,70.9
2018,Lithuania,LT,Females,80.7
2018,Lietuva,LT0,Total,76.0
2018,Lietuva,LT0,Males,70.9
2018,Lietuva,LT0,Females,80.7
2018,Sostines regionas,LT01,Total,76.3
2018,Sostines regionas,LT01,Males,71.3
2018,Sostines regionas,LT01,Females,80.8
2018,Vidurio ir vakaru Lietuvos regionas,LT02,Total,75.9
2018,Vidurio ir vakaru Lietuvos regionas,LT02,Males,70.8
2018,Vidurio ir vakaru Lietuvos regionas,LT02,Females,80.7
2018,Luxembourg,LU,Total,82.3
2018,Luxembourg,LU,Males,80.1
2018,Luxembourg,LU,Females,84.6
2018,Luxembourg,LU0,Total,82.3
2018,Luxembourg,LU0,Males,80.1
2018,Luxembourg,LU0,Females,84.6
2018,Luxembourg,LU00,Total,82.3
2018,Luxembourg,LU00,Males,80.1
2018,Luxembourg,LU00,Females,84.6
2018,Hungary,HU,Total,76.2
2018,Hungary,HU,Males,72.7
2018,Hungary,HU,Females,79.6
2018,Közép-Magyarország,HU1,Total,77.6
2018,Közép-Magyarország,HU1,Males,74.5
2018,Közép-Magyarország,HU1,Females,80.4
2018,Budapest,HU11,Total,78.4
2018,Budapest,HU11,Males,75.5
2018,Budapest,HU11,Females,80.9
2018,Pest,HU12,Total,76.4
2018,Pest,HU12,Males,73.1
2018,Pest,HU12,Females,79.5
2018,Dunántúl,HU2,Total,76.2
2018,Dunántúl,HU2,Males,72.6
2018,Dunántúl,HU2,Females,79.6
2018,Közép-Dunántúl,HU21,Total,75.9
2018,Közép-Dunántúl,HU21,Males,72.3
2018,Közép-Dunántúl,HU21,Females,79.4
2018,Nyugat-Dunántúl,HU22,Total,76.7
2018,Nyugat-Dunántúl,HU22,Males,73.1
2018,Nyugat-Dunántúl,HU22,Females,80.2
2018,Dél-Dunántúl,HU23,Total,75.9
2018,Dél-Dunántúl,HU23,Males,72.4
2018,Dél-Dunántúl,HU23,Females,79.2
2018,Alföld és Észak,HU3,Total,75.4
2018,Alföld és Észak,HU3,Males,71.7
2018,Alföld és Észak,HU3,Females,79.0
2018,Észak-Magyarország,HU32,Total,74.4
2018,Észak-Magyarország,HU32,Males,70.5
2018,Észak-Magyarország,HU32,Females,78.3
2018,Észak-Alföld,HU32,Total,75.5
2018,Észak-Alföld,HU32,Males,71.9
2018,Észak-Alföld,HU32,Females,79.0
2018,Dél-Alföld,HU33,Total,76.2
2018,Dél-Alföld,HU33,Males,72.6
2018,Dél-Alföld,HU33,Females,79.7
2018,Malta,MT,Total,82.5
2018,Malta,MT,Males,80.4
2018,Malta,MT,Females,84.6
2018,Malta,MT0,Total,82.5
2018,Malta,MT0,Males,80.4
2018,Malta,MT0,Females,84.6
2018,Malta,MT00,Total,82.5
2018,Malta,MT00,Males,80.4
2018,Malta,MT00,Females,84.6
2018,Netherlands,NL,Total,81.9
2018,Netherlands,NL,Males,80.3
2018,Netherlands,NL,Females,83.4
2018,Noord-Nederland,NL1,Total,81.4
2018,Noord-Nederland,NL1,Males,79.8
2018,Noord-Nederland,NL1,Females,83.0
2018,Groningen,NL11,Total,81.0
2018,Groningen,NL11,Males,79.7
2018,Groningen,NL11,Females,82.2
2018,Friesland (NL),NL12,Total,81.7
2018,Friesland (NL),NL12,Males,79.9
2018,Friesland (NL),NL12,Females,83.5
2018,Drenthe,NL13,Total,81.6
2018,Drenthe,NL13,Males,79.8
2018,Drenthe,NL13,Females,83.4
2018,Oost-Nederland,NL2,Total,81.8
2018,Oost-Nederland,NL2,Males,80.2
2018,Oost-Nederland,NL2,Females,83.3
2018,Overijssel,NL21,Total,81.7
2018,Overijssel,NL21,Males,80.2
2018,Overijssel,NL21,Females,83.2
2018,Gelderland,NL22,Total,81.8
2018,Gelderland,NL22,Males,80.2
2018,Gelderland,NL22,Females,83.4
2018,Flevoland,NL23,Total,81.9
2018,Flevoland,NL23,Males,80.8
2018,Flevoland,NL23,Females,83.0
2018,West-Nederland,NL3,Total,82.0
2018,West-Nederland,NL3,Males,80.4
2018,West-Nederland,NL3,Females,83.6
2018,Utrecht,NL31,Total,82.4
2018,Utrecht,NL31,Males,80.8
2018,Utrecht,NL31,Females,83.9
2018,Noord-Holland,NL32,Total,82.1
2018,Noord-Holland,NL32,Males,80.5
2018,Noord-Holland,NL32,Females,83.5
2018,Zuid-Holland,NL33,Total,81.9
2018,Zuid-Holland,NL33,Males,80.2
2018,Zuid-Holland,NL33,Females,83.5
2018,Zeeland,NL34,Total,82.1
2018,Zeeland,NL34,Males,80.4
2018,Zeeland,NL34,Females,83.9
2018,Zuid-Nederland,NL4,Total,81.8
2018,Zuid-Nederland,NL4,Males,80.3
2018,Zuid-Nederland,NL4,Females,83.3
2018,Noord-Brabant,NL41,Total,81.9
2018,Noord-Brabant,NL41,Males,80.4
2018,Noord-Brabant,NL41,Females,83.4
2018,Limburg (NL),NL42,Total,81.8
2018,Limburg (NL),NL42,Males,80.2
2018,Limburg (NL),NL42,Females,83.3
2018,Austria,AT,Total,81.8
2018,Austria,AT,Males,79.4
2018,Austria,AT,Females,84.1
2018,Ostösterreich,AT1,Total,81.0
2018,Ostösterreich,AT1,Males,78.8
2018,Ostösterreich,AT1,Females,83.2
2018,Burgenland (AT),AT11,Total,81.5
2018,Burgenland (AT),AT11,Males,79.2
2018,Burgenland (AT),AT11,Females,83.7
2018,Niederösterreich,AT12,Total,81.5
2018,Niederösterreich,AT12,Males,79.2
2018,Niederösterreich,AT12,Females,83.7
2018,Wien,AT13,Total,80.6
2018,Wien,AT13,Males,78.3
2018,Wien,AT13,Females,82.7
2018,Südösterreich,AT2,Total,82.0
2018,Südösterreich,AT2,Males,79.4
2018,Südösterreich,AT2,Females,84.5
2018,Kärnten,AT21,Total,81.6
2018,Kärnten,AT21,Males,78.9
2018,Kärnten,AT21,Females,84.2
2018,Steiermark,AT22,Total,82.2
2018,Steiermark,AT22,Males,79.6
2018,Steiermark,AT22,Females,84.7
2018,Westösterreich,AT3,Total,82.6
2018,Westösterreich,AT3,Males,80.3
2018,Westösterreich,AT3,Females,84.8
2018,Oberösterreich,AT31,Total,82.2
2018,Oberösterreich,AT31,Males,79.9
2018,Oberösterreich,AT31,Females,84.5
2018,Salzburg,AT32,Total,82.9
2018,Salzburg,AT32,Males,80.5
2018,Salzburg,AT32,Females,85.1
2018,Tirol,AT33,Total,83.0
2018,Tirol,AT33,Males,80.7
2018,Tirol,AT33,Females,85.3
2018,Vorarlberg,AT34,Total,82.9
2018,Vorarlberg,AT34,Males,80.8
2018,Vorarlberg,AT34,Females,84.9
2018,Poland,PL,Total,77.7
2018,Poland,PL,Males,73.7
2018,Poland,PL,Females,81.7
2018,Makroregion Poludniowy,PL2,Total,78.0
2018,Makroregion Poludniowy,PL2,Males,74.2
2018,Makroregion Poludniowy,PL2,Females,81.7
2018,Malopolskie,PL21,Total,79.1
2018,Malopolskie,PL21,Males,75.3
2018,Malopolskie,PL21,Females,82.9
2018,Slaskie,PL22,Total,77.2
2018,Slaskie,PL22,Males,73.5
2018,Slaskie,PL22,Females,80.9
2018,Makroregion Pólnocno-Zachodni,PL4,Total,77.4
2018,Makroregion Pólnocno-Zachodni,PL4,Males,73.6
2018,Makroregion Pólnocno-Zachodni,PL4,Females,81.1
2018,Wielkopolskie,PL41,Total,77.6
2018,Wielkopolskie,PL41,Males,73.9
2018,Wielkopolskie,PL41,Females,81.2
2018,Zachodniopomorskie,PL42,Total,77.3
2018,Zachodniopomorskie,PL42,Males,73.5
2018,Zachodniopomorskie,PL42,Females,81.2
2018,Lubuskie,PL43,Total,76.9
2018,Lubuskie,PL43,Males,72.9
2018,Lubuskie,PL43,Females,80.8
2018,Makroregion Poludniowo-Zachodni,PL5,Total,77.4
2018,Makroregion Poludniowo-Zachodni,PL5,Males,73.4
2018,Makroregion Poludniowo-Zachodni,PL5,Females,81.3
2018,Dolnoslaskie,PL51,Total,77.2
2018,Dolnoslaskie,PL51,Males,73.1
2018,Dolnoslaskie,PL51,Females,81.2
2018,Opolskie,PL52,Total,78.0
2018,Opolskie,PL52,Males,74.3
2018,Opolskie,PL52,Females,81.6
2018,Makroregion Pólnocny,PL6,Total,77.5
2018,Makroregion Pólnocny,PL6,Males,73.6
2018,Makroregion Pólnocny,PL6,Females,81.5
2018,Kujawsko-Pomorskie,PL61,Total,77.2
2018,Kujawsko-Pomorskie,PL61,Males,73.4
2018,Kujawsko-Pomorskie,PL61,Females,81.0
2018,Warminsko-Mazurskie,PL62,Total,76.9
2018,Warminsko-Mazurskie,PL62,Males,72.3
2018,Warminsko-Mazurskie,PL62,Females,81.6
2018,Pomorskie,PL63,Total,78.2
2018,Pomorskie,PL63,Males,74.6
2018,Pomorskie,PL63,Females,81.8
2018,Makroregion Centralny,PL7,Total,76.8
2018,Makroregion Centralny,PL7,Males,72.5
2018,Makroregion Centralny,PL7,Females,81.1
2018,Lódzkie,PL71,Total,76.3
2018,Lódzkie,PL71,Males,72.0
2018,Lódzkie,PL71,Females,80.7
2018,Swietokrzyskie,PL72,Total,77.7
2018,Swietokrzyskie,PL72,Males,73.5
2018,Swietokrzyskie,PL72,Females,82.1
2018,Makroregion Wschodni,PL8,Total,78.5
2018,Makroregion Wschodni,PL8,Males,74.2
2018,Makroregion Wschodni,PL8,Females,82.7
2018,Lubelskie,PL81,Total,77.8
2018,Lubelskie,PL81,Males,73.4
2018,Lubelskie,PL81,Females,82.3
2018,Podkarpackie,PL82,Total,79.4
2018,Podkarpackie,PL82,Males,75.5
2018,Podkarpackie,PL82,Females,83.3
2018,Podlaskie,PL84,Total,78.2
2018,Podlaskie,PL84,Males,73.8
2018,Podlaskie,PL84,Females,82.7
2018,Makroregion Województwo Mazowieckie,PL9,Total,78.0
2018,Makroregion Województwo Mazowieckie,PL9,Males,73.9
2018,Makroregion Województwo Mazowieckie,PL9,Females,82.1
2018,Warszawski stoleczny,PL91,Total,79.1
2018,Warszawski stoleczny,PL91,Males,75.3
2018,Warszawski stoleczny,PL91,Females,82.5
2018,Mazowiecki regionalny,PL92,Total,76.8
2018,Mazowiecki regionalny,PL92,Males,72.3
2018,Mazowiecki regionalny,PL92,Females,81.5
2018,Portugal,PT,Total,81.5
2018,Portugal,PT,Males,78.3
2018,Portugal,PT,Females,84.5
2018,Continente,PT1,Total,81.7
2018,Continente,PT1,Males,78.5
2018,Continente,PT1,Females,84.6
2018,Norte,PT11,Total,82.0
2018,Norte,PT11,Males,78.9
2018,Norte,PT11,Females,84.8
2018,Algarve,PT15,Total,80.3
2018,Algarve,PT15,Males,76.9
2018,Algarve,PT15,Females,83.9
2018,Centro (PT),PT16,Total,81.8
2018,Centro (PT),PT16,Males,78.7
2018,Centro (PT),PT16,Females,84.7
2018,Área Metropolitana de Lisboa,PT17,Total,81.7
2018,Área Metropolitana de Lisboa,PT17,Males,78.5
2018,Área Metropolitana de Lisboa,PT17,Females,84.6
2018,Alentejo,PT18,Total,80.8
2018,Alentejo,PT18,Males,77.7
2018,Alentejo,PT18,Females,83.9
2018,Região Autónoma dos Açores (PT),PT2,Total,78.1
2018,Região Autónoma dos Açores (PT),PT2,Males,73.9
2018,Região Autónoma dos Açores (PT),PT2,Females,82.4
2018,Região Autónoma dos Açores (PT),PT20,Total,78.1
2018,Região Autónoma dos Açores (PT),PT20,Males,73.9
2018,Região Autónoma dos Açores (PT),PT20,Females,82.4
2018,Região Autónoma da Madeira (PT),PT3,Total,78.7
2018,Região Autónoma da Madeira (PT),PT3,Males,75.0
2018,Região Autónoma da Madeira (PT),PT3,Females,81.9
2018,Região Autónoma da Madeira (PT),PT30,Total,78.7
2018,Região Autónoma da Madeira (PT),PT30,Males,75.0
2018,Região Autónoma da Madeira (PT),PT30,Females,81.9
2018,Romania,RO,Total,75.3
2018,Romania,RO,Males,71.7
2018,Romania,RO,Females,79.2
2018,Macroregiunea unu,RO1,Total,75.5
2018,Macroregiunea unu,RO1,Males,71.9
2018,Macroregiunea unu,RO1,Females,79.1
2018,Nord-Vest,RO11,Total,75.2
2018,Nord-Vest,RO11,Males,71.7
2018,Nord-Vest,RO11,Females,78.7
2018,Centru,RO12,Total,75.8
2018,Centru,RO12,Males,72.2
2018,Centru,RO12,Females,79.6
2018,Macroregiunea doi,RO2,Total,74.3
2018,Macroregiunea doi,RO2,Males,70.2
2018,Macroregiunea doi,RO2,Females,78.8
2018,Nord-Est,RO21,Total,74.1
2018,Nord-Est,RO21,Males,70.1
2018,Nord-Est,RO21,Females,78.6
2018,Sud-Est,RO22,Total,74.5
2018,Sud-Est,RO22,Males,70.3
2018,Sud-Est,RO22,Females,79.0
2018,Macroregiunea trei,RO3,Total,76.0
2018,Macroregiunea trei,RO3,Males,72.5
2018,Macroregiunea trei,RO3,Females,79.5
2018,Sud - Muntenia,RO31,Total,75.3
2018,Sud - Muntenia,RO31,Males,71.7
2018,Sud - Muntenia,RO31,Females,79.2
2018,Bucuresti - Ilfov,RO32,Total,76.9
2018,Bucuresti - Ilfov,RO32,Males,73.5
2018,Bucuresti - Ilfov,RO32,Females,79.9
2018,Macroregiunea patru,RO4,Total,75.8
2018,Macroregiunea patru,RO4,Males,72.4
2018,Macroregiunea patru,RO4,Females,79.3
2018,Sud-Vest Oltenia,RO41,Total,76.1
2018,Sud-Vest Oltenia,RO41,Males,72.7
2018,Sud-Vest Oltenia,RO41,Females,79.8
2018,Vest,RO42,Total,75.4
2018,Vest,RO42,Males,72.1
2018,Vest,RO42,Females,78.8
2018,Slovenia,SI,Total,81.5
2018,Slovenia,SI,Males,78.5
2018,Slovenia,SI,Females,84.4
2018,Slovenija,SI0,Total,81.5
2018,Slovenija,SI0,Males,78.5
2018,Slovenija,SI0,Females,84.4
2018,Vzhodna Slovenija,SI03,Total,80.5
2018,Vzhodna Slovenija,SI03,Males,77.5
2018,Vzhodna Slovenija,SI03,Females,83.5
2018,Zahodna Slovenija,SI04,Total,82.7
2018,Zahodna Slovenija,SI04,Males,79.8
2018,Zahodna Slovenija,SI04,Females,85.4
2018,Slovakia,SK,Total,77.4
2018,Slovakia,SK,Males,73.9
2018,Slovakia,SK,Females,80.8
2018,Slovensko,SK0,Total,77.4
2018,Slovensko,SK0,Males,73.9
2018,Slovensko,SK0,Females,80.8
2018,Bratislavský kraj,SK01,Total,78.8
2018,Bratislavský kraj,SK01,Males,75.6
2018,Bratislavský kraj,SK01,Females,81.5
2018,Západné Slovensko,SK02,Total,77.4
2018,Západné Slovensko,SK02,Males,74.0
2018,Západné Slovensko,SK02,Females,80.6
2018,Stredné Slovensko,SK03,Total,77.1
2018,Stredné Slovensko,SK03,Males,73.4
2018,Stredné Slovensko,SK03,Females,80.7
2018,Východné Slovensko,SK04,Total,77.2
2018,Východné Slovensko,SK04,Males,73.6
2018,Východné Slovensko,SK04,Females,80.7
2018,Finland,FI,Total,81.8
2018,Finland,FI,Males,79.1
2018,Finland,FI,Females,84.5
2018,Manner-Suomi,FI1,Total,81.8
2018,Manner-Suomi,FI1,Males,79.1
2018,Manner-Suomi,FI1,Females,84.5
2018,Länsi-Suomi,FI19,Total,82.0
2018,Länsi-Suomi,FI19,Males,79.3
2018,Länsi-Suomi,FI19,Females,84.6
2018,Helsinki-Uusimaa,FI1B,Total,82.5
2018,Helsinki-Uusimaa,FI1B,Males,79.8
2018,Helsinki-Uusimaa,FI1B,Females,84.9
2018,Etelä-Suomi,FI1C,Total,81.5
2018,Etelä-Suomi,FI1C,Males,78.8
2018,Etelä-Suomi,FI1C,Females,84.3
2018,Pohjois- ja Itä-Suomi,FI1D,Total,81.1
2018,Pohjois- ja Itä-Suomi,FI1D,Males,78.4
2018,Pohjois- ja Itä-Suomi,FI1D,Females,84.1
2018,Åland,FI20,Total,83.4
2018,Åland,FI20,Males,81.5
2018,Åland,FI20,Females,85.3
2018,Åland,FI20,Total,83.4
2018,Åland,FI20,Males,81.5
2018,Åland,FI20,Females,85.3
2018,Sweden,SE,Total,82.6
2018,Sweden,SE,Males,80.9
2018,Sweden,SE,Females,84.3
2018,Östra Sverige,SE1,Total,82.8
2018,Östra Sverige,SE1,Males,81.1
2018,Östra Sverige,SE1,Females,84.4
2018,Stockholm,SE11,Total,83.0
